start_date;end_date;created_on;lat;lon;l1;l2;l3;rooms;bedrooms;bathrooms;surface_total;surface_covered;price;currency;title;description;property_type;operation_type
25/4/2019;14/9/2019;25/4/2019;-34.344911;-58.887498;Argentina;Bs.As. G.B.A. Zona Norte;Escobar;4;3;2;198;143;220000;USD;Casa de 4 ambientes con pileta;Corredor Responsable: MARIA TERESA PONTE - CSI 5585Contacto: Laura Mazzeo - MLS ID # 420321041-62<br><br>La casa esta sobre un lote de 800m<br><br>Se ingresa a la casa a un gran  estar con amplias ventanas, el comedor tiene la cocina integrada y amplios ventanales a la galería.<br><br>Antes de ingresar al área íntima de la propiedad, hay un toilete de recepción.<br><br>Ya en la parte privada encontramos dos dormitorios que comparten un baño completo. El baño esta compartimentado.<br>Por último tenemos la master suite (con baño completo y vestidor)<br><br>La galería es muy amplia, con parrilla y pileta de lavado.<br>En la galería también se encuentra un baño con ducha para cuando se esta en el jardín, sin necesidad de ingresas a la propiedad.<br><br>En el jardín se encuentra la pileta con solarium y dos glorietas. La pileta es de 10m x 4,50m con cascada, banco con hidromasajes, playa húmeda y 2 picos de ganso. Esta totalmente revestida en venecitas.<br><br>El lavadero es muy amplio y esta separado de la casa.<br><br>EXPENSAS: $ 8.500.- (abril 2019)<br><br>DETALLES DE LA CASA<br>Todas las aberturas son de aluminio.<br>Techo de losa<br>El revestimiento exterior es de Tarquini.<br>2 tanques cisterna de 1.100 litros cada uno.<br>Bomba de presión.<br>Pisos de porcelanato.<br>Calefacción Caldera PEISA. Radiadores en todos los ambientes.<br>Conexión para aire acondicionado en todos los ambientes <br><br>EL BARRIO CUENTA CON :<br>* Gas Natural<br>* Agua Potable<br>* Cloacas.<br><br><br>SAN SEBASTIAN es un proyecto desarrollado y administrado por Eidico, <br>Este mega emprendimiento fue lanzado en el 2006 y se compone de 1110 ha.<br>Actualmente se encuentra conformado por 12 barrios con residentes permanentes, barrios en etapa de obra, accesos viales y espacios comunes, área deportiva, lagunas, zonas de reserva de flora y fauna nativa y un plan de seguridad.<br>San Sebastián ofrece una propuesta de infraestructura y servicios de alta calidad.<br> \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar ;Casa;Venta
25/4/2019;14/9/2019;25/4/2019;-34.344768;-58.887188;Argentina;Bs.As. G.B.A. Zona Norte;Escobar;4;3;2;198;143;160000;USD;Casa de 4 ambientes - EN POZO -;Corredor Responsable: MARIA TERESA PONTE - CSI 5585Contacto: Laura Mazzeo - MLS ID # 420321041-64<br><br><br>La casa esta sobre un lote de 970m2<br><br>Es un terreno muy cercan al acceso del barrio. Solo tiene un vecino en uno de los laterales.<br><br><br><br><br>Al Barrio cuenta con:<br>Gas Natural<br>Agua Potable<br>Cloacas.<br><br><br>SAN SEBASTIAN es un proyecto desarrollado y administrado por Eidico, una empresa de servicios que ofrece productos de vivienda e inversión desarrollados bajo un sistema de financiación denominado Sistema Eidico.<br>Este mega emprendimiento fue lanzado en el 2006 y se compone de 1110 ha.<br>Actualmente se encuentra conformado por barrios con residentes permanentes, barrios en etapa de obra, accesos viales y espacios comunes, área deportiva, lagunas, zonas de reserva de flora y fauna nativa y un plan de seguridad.<br>San Sebastián ofrece una propuesta de infraestructura y servicios de alta calidad.<br> \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar ;Casa;Venta
25/4/2019;23/6/2019;25/4/2019;-34.309636;-58.760657;Argentina;Bs.As. G.B.A. Zona Norte;Escobar;4;3;2;1336;134;169000;USD;Venta casa Escobar El Cazador 4 ambts gran parque;Corredor Responsable: GUILLERMO TORRY - CPMCLZ 3095Contacto: Amparo Goytia - MLS ID # 420931064-48MARTILLERO:<br>GABRIELA FERNANDEZ CPI 7009 / GUILLERMO TORRY CPMCLZ 3095<br> <br><br>Todas las propiedades que figuran en mi perfil se encuentran a cargo del profesional matriculado de la oficina, la intermediación y la conclusión de las operaciones serán llevadas a cabo por él.<br><br><br><br>Lindisima casa con gran parque. en la zona central del barrio El Cazador, cercano al centro comercial de Escobar, y al destacamento policial. Tiene un terreno de 1340 m2, en la zona alta barrio y a metros del asfalto, con rápido acceso por av. Kennedy, pero sobre la tranquilidad de la calle lateral. En su superficie cubierta de 134 m2;;
25/4/2019;14/9/2019;25/4/2019;-34.344722;-58.887193;Argentina;Bs.As. G.B.A. Zona Norte;Escobar;4;3;2;196;136;180000;USD;Casa de 4 ambientes con pileta;Corredor Responsable: MARIA TERESA PONTE - CSI 5585Contacto: Laura Mazzeo - MLS ID # 420321041-63<br><br><br>La casa esta sobre un lote de 1.050m2<br><br>Cuenta con entrada de cortesía para autos.<br>Ingresamos al living comedor con salida a la galería<br>Cocina semi integrada, con barra. <br>2 dormitorios.<br>Baño completo<br>Master suite con salida al jardín.<br>Gran galería con parrilla y pileta de lavado.<br>Lavadero con baño.<br><br><br>EXPENSAS: $ 8.500.- (abril 2019)<br><br>DETALLES DE LA CASA<br>Techo de chapa con cielo raso de durloc.<br>Aislación en todos los techos y paredes<br>Todos los pisos de porcelanato<br>Radiadores en todos los ambientes (caldera Peisa)<br>Conexión para aire acondicionado en todos los ambientes <br>2 tanques de agua con bomba de presión.<br><br>EL BARRIO CUENTA CON :<br>* Gas Natural<br>* Agua Potable<br>* Cloacas.<br><br><br>SAN SEBASTIAN es un proyecto desarrollado y administrado por Eidico,.<br>Este mega emprendimiento fue lanzado en el 2006 y se compone de 1110 ha.<br>Actualmente se encuentra conformado por 12 barrios con residentes permanentes, barrios en etapa de obra, accesos viales y espacios comunes, área deportiva, lagunas, zonas de reserva de flora y fauna nativa y un plan de seguridad.<br>San Sebastián ofrece una propuesta de infraestructura y servicios de alta calidad.<br> \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar ;Casa;Venta
25/4/2019;15/7/2019;25/4/2019;;;Argentina;Bs.As. G.B.A. Zona Norte;Escobar;4;3;;686;686;298000;USD;Casa en una planta Puertos del Lago Vistas;Corredor Responsable: MAURO MARVISI - CSI 5574 / CUCICBA 1762 Contacto: Salime Hallar - MLS ID # 420501082-18Martillero: MAURO MARVISI CSI 5574 / CUCICBA 1762 <br><br> <br><br>Todas las propiedades que figuran en mi perfil se encuentran a cargo del profesional matriculado de la oficina, la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él. <br><br>Sobre lote 680 mts se encuentra en construcción casa de 130 mts cubiertos y 21mts semi-cubiertos. Con opción hacer 2do planta.<br>Casa 4 ambientes, minimalista.<br>Cocina Americana, lavadero separado. Toilette.<br>2 dormitorios que comparten un baño completo, y un tercer dormitorio en suite con vestidor.<br>Exterior: Galería con piso anti deslizante, Parrilla.<br>Expensas: 7000$ aprox.<br><br>MUDATE  A LA VIDA QUE QUERES!<br><br>Las medidas y los valores son aproximados.<br> \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar ;Casa;Venta
25/4/2019;14/9/2019;25/4/2019;-34.900087;-58.049085;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;4;2;1;696;65;100000;USD;CASA EN VENTA GORINA LA PLATA;Corredor Responsable: Marcelo Di Girolamo - C.D.C.P.D.J.L.P 6962Contacto: Claudia Uriarte - MLS ID # 420161098-121MARTILLERO Y CORREDOR PUBLICO <br>Prof. Resp. Marcelo Di Girolamo col nº 6962<br><br>135 bis e/479y480. Casa a refaccionar de 65m2, dearrollada sobre dos lotes unificados de 11x31.60.<br>Consta de  2 dormitorios, cocina-comedor, baño, pileta y cochera. Ubicada en zona de crecimiento y calle asfaltada<br> Posee agua de Cooperativa COSEGO, luz y gas. Aceptariamos permuta de propiedad más chica  en la zona. <br><br> \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar ;Casa;Venta
25/4/2019;14/9/2019;25/4/2019;-34.859202;-58.06219;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;4;3;1;275;105;165000;USD;Duplex en venta en City Bell de 3 dormitorios;Corredor Responsable: Marcelo Di Girolamo - C.D.C.P.D.J.L.P 6962Contacto: Francisco Errico - MLS ID # 420161160-280MARTILLERO Y CORREDOR PUBLICO <br>Prof. Resp. Marcelo Di Girolamo col nº 6962<br><br>457 entre 21 c y 21 d. Duplex de tres dormitorios en City bell. Complejo de tres dúplex tipo casas. En planta baja posee cocina separada, toilette y living comedor y en planta alta baño completo y tres dormitorios. Parque con parrilla y cochera. Calefacción por radiadores. Excelente calidad constructiva. \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar ;Casa;Venta
25/4/2019;17/8/2019;25/4/2019;-34.695059;-58.350406;Argentina;Bs.As. G.B.A. Zona Sur;Avellaneda;4;3;1;107;107;80000;USD;CASA 4 AMBIENTES CON COCHERA EN SARANDI;Corredor Responsable: Viviana Uzcudun - CSI 5858Contacto: María José Marenco - MLS ID # 420591073-9Martillero: MAURO MARVISI CSI 5574 / CUCICBA 1762<br><br>Todas las propiedades que figuran en mi perfil se encuentran a cargo del profesional matriculado de la oficina, la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él.<br><br>Casa en esquina de tres dormitorios, cada uno con AA frío calor, placares empotrados, escalera hacia el tercer dormitorio con dos camas de plaza y media hechas a medida para el dormitorio, amplia cocina comedor también con AA frío calor, living con piso de mosaico y estufa de tiro balanceado, cochera para dos vehículos con portón automático, lavadero y dos cuartos/baulera y deposito.  Techo hecho a nuevo, sección de techo de policarbonato para entrada de luz natural.  Baño completo hecho a nuevo, sanitarios y artefactos en perfecto estado, y piso de porcelanato.  Cañerías internas de termofusión.  Todas las canillas con sistema de monocomando.  Termotanque Rheem de 120 litros, buena presión de agua corriente todo el año.<br><br> \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar ;Casa;Venta
25/4/2019;31/12/9999;25/4/2019;-34.667118;-58.580677;Argentina;Bs.As. G.B.A. Zona Oeste;La Matanza;4;3;1;103;70;150000;USD;VENTA DUPLEX 4 AMBIENTES VILLA LUZURIAGA C/COCHERA;Corredor Responsable: ELEONORA MEDEOT MINUJEN - CMCPDJLM 682Contacto: Rosana Santoro - MLS ID # 420911019-46<br>VENTA DUPLEX VILLA LUZURIAGA CON COCHERA<br><br>**Planta baja:<br><br>*Entrada de auto<br>*Jardín<br>*Living comedor<br>*Cocina con bajo mesada y alacena,barra desayunadora.<br>*Toilette de recepción.<br>*Patio<br>*Lavadero<br><br>**Primer piso:<br>*Habitación principal con placard.<br>*Baño completo con bañadera con hidromasaje.<br>*Segunda habitación con placard.<br><br>**Segundo piso:<br>*Tercera habitación.<br><br>Duplex tipo casa en buen estado de conservación,buena distribución de sus ambientes y de solida construcción.<br>Ubicado sobre la calle Jujuy a metros de las principales avenidas de la zona, Av. Santa Maria y Av. Arieta con medios de transportes hacia Moron, Haedo, San Justo, Liniers y barrios de CABA.<br>Cercano a establecimientos educativos, Hospital Italiano y Clínica Cruz Celeste.<br><br>**MUDATE A LA VIDA QUE QUERES**<br>MARTILLERA:<br>Remax Dreams, Mart. Responsable Eleonora Medeot Minujen CMCPD JLM 682 / CPI 6867.<br>&lt;;
25/4/2019;2/7/2019;25/4/2019;-34.697055;-58.632007;Argentina;Bs.As. G.B.A. Zona Oeste;La Matanza;4;2;2;239;190;85000;USD;VENTA Casa 4 ambientes con local- Rafael Castillo;"Corredor Responsable: HECTOR S. MONCARZ - CMCPLZ 4030Contacto: Gabino Zurita - MLS ID # 420461098-3Martillero/a: MARÍA NATALE CUCICBA 6030 / HECTOR MONCÁRZ CPMCLZ 4030<br><br><br>Amplia casa 4 ambientes en Rafael Castillo, lote propio en esquina de 10x20.<br>A 2 cuadras de Don Bosco y 2 cuadras de Carlos Casares, 7 cuadras de estación de Rafael Castillo y 7 cuadras de la Ruta 1001.<br>Se accede por escalera a PLANTA ALTA donde encontramos un pasillo distribuidor que nos lleva a un gran living que da a un balcón corrido en ""ele"". Cocina muy cómoda y bien distribuida completa con desayunador diario. 2 dormitorios muy luminosos con placares que dan al balcón. Baño completo. Muy luminoso en todos sus ambientes.<br>La propiedad cuenta con espacio para guardar 2 coches. <br>Posee un local comercial y un departamento de dos ambientes con renta vencimientos agosto 2019 y noviembre 2019 respectivamente.<br>OPORTUNIDAD inversor.<br><br>ADVERTENCIA IMPORTANTE: Los montos especificados de expensas responden a una declaración del propietario el día que fue autorizada la propiedad y/o de la liquidación de expensas entregada en fotocopia. Habitualmente el mismo NO está actualizado. Verificar el monto actualizado previo al alquiler/compra de la propiedad. \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar ";Casa;Venta
25/4/2019;17/8/2019;25/4/2019;-34.782336;-58.83778;Argentina;Bs.As. G.B.A. Zona Oeste;Marcos Paz;4;3;2;680;220;535000;USD;Casa 4 ambientes Barbarita pileta y garage;Corredor Responsable: MAURO MARVISI - CSI 5574 / CUCICBA 1762 Contacto: Florencia Marcozzi - MLS ID # 420501052-145Martillero: MAURO MARVISI CSI 5574 / CUCICBA 1762<br><br>Todas las propiedades que figuran en mi perfil se encuentran a cargo del profesional matriculado de la oficina, la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él.<br><br>Hermosa casa en dos plantas en El Barrio Barbarita.<br><br>PB: Cocina con muebles Johnson y mesada Silestone, integrada al living comedor. Despensa, lavadero independiente, y dependencia de servicio completa. Tiene un sector que puede usarse de Family, playroom o escritorio. Toilette.<br><br>PA: Dos dormitorios que comparten un baño, y Master Suite con gran vestidor, con baño compartimentado y terraza<br>Exterior: Espacio para estacionar 3 autos. <br>Amplia galería con parrilla, bacha y espacio de guardado cerrado. Pileta climatizada de 7x3 y el jardin tiene riego.<br>Detalles de la casa: todas las aberturas son DVH, con mosquitero. La calefacción es piso radiante. Tiene paneles solares y caldera y Aire acondicionado en todos los ambientes de la casa. <br>El lote es interno con una buena ubicación dentro del barrio.<br>Las expensas son aprox: $14.000 mensuales.-<br><br>Sobre el Barrio:<br>Proyecto súper exclusivo en una zona completamente desarrollada a pasos de centros de salud, comercios y colegios.<br><br>Características: <br>-Se encuentra a 2 km. de camino Bancalari-Benavídez con acceso directo entre Santa Bárbara y Nordelta, la cual lo hace muy seguro y muy rápido al no contar con intersección de calles.<br>-Sobre una superficie de 38 has. con una laguna central de 7,5 has.<br><br>-270 lotes con superficies que van desde 600 m2 a 1100 m2.<br><br>-Cuenta con todos los tendidos de servicios y un sector para futura media densidad<br><br>-En su amplio sector deportivo se encuentran varias canchas de tenis, una cancha multipropósito, una cancha de fútbol 7, sum, juegos para chicos y pileta.<br><br>MUDATE A LA VIDA QUE QUERES!!...<br> \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar ;Casa;Venta
25/4/2019;12/9/2019;25/4/2019;-34.491879;-58.514344;Argentina;Bs.As. G.B.A. Zona Norte;San Isidro;4;3;2;217;170;290000;USD;VENTA CASA MARTINEZ 4 AMB PARRILLA COCHERA;"Corredor Responsable: Luis Varela - CSI 5527 / CUCICBA 3872Contacto: Damián Delponte - MLS ID # 361159-25Martillero Matriculado: Luis Maria Varela. <br>CUCICBA 3872 / CSI 5527<br><br><br><br>Casa con 3 dormitorios o 2 dormitorios + monoambiente. Ubicada en Martinez a 10 cuadras de Av. Santa Fé y a pocos pasos de la plaza principal.<br>Se ingresa al Living de 8 x 3 mts.<br>Cocina abierta y completa con comedor diario de 4 x 3 mts. Tiene dos ventanales vitraux por lo que la hace muy luminosa. Doble salida al exterior por el comedor diario.<br>Baño completo con ducha.<br>Habitación al frente de 3,5 x 3 con placard completo.<br>Habitación al contrafrente de 3 x 3 con placard completo.<br><br>Exterior:<br>Espacio para guarda-coche.<br>Espacio de lavadero techado.<br>Pequeño jardín. <br>Parrilla<br>Escalera exterior hacia una tercera habitación de 7 x 9 mts. Este espacio puede ser destinado a playroom, taller, escritorio o se puede adaptar perfectamente como vivienda tipo monoambiente ya que cuenta con baño y espacio para cocinar. Se puede ingresar por un pasillo lateral que pertenece a la casa sin necesidad de entrar a la propiedad.<br><br>MUDATE A LA VIDA QUE SOÑASTE CON ESTA GRAN OPORTUNIDAD !!!<br><br>""En cumplimiento de la Ley 2340 CUCICBA, Ley 10.973 de la Prov. Bs.As., Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte de los martilleros y corredores colegiados, cuyos datos se exhiben debajo del nombre de la inmobiliaria."" <br>Corredor matriculado LUIS MARÍA VARELA  CUCICBA 3872 / CSI 5527 \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar ";Casa;Venta
25/4/2019;8/5/2019;25/4/2019;-34.516888;-58.763693;Argentina;Bs.As. G.B.A. Zona Norte;José C Paz;4;2;1;320;120;59900;USD;Casa Tipo Americana -  Oportunidad;Corredor Responsable: Uno Bienes Raices SRL - CMCPSI 5821Contacto: Pablo Ortiz - MLS ID # 420041241-126*** RETASADO ***<br><br>Casa tipo americana <br><br>Dos dormitorios living  comedor -  cocina integrada. <br><br>Baño c/generosa cochera descubierta para 4 autos. <br><br>Tiene en la parte posterior terreno para jardin o parque<br><br>Ubicada a pocas cuadras de COTO Jose C Paz.<br><br> Tiene un rápido acceso a la estación de Jose C Paz<br><br>Ideal para familia grande, dos familias o inversores. <br><br>Si te intereso esta propiedad contactarse ahora mismo sin compromiso desde el formulario de contacto y consulta. te llamaremos !<br><br>.Aceptaria Permuta <br><br>Escucha ofertas!<br><br><br><br> \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar ;Casa;Venta
25/4/2019;31/12/9999;25/4/2019;-34.68784;-58.471812;Argentina;Capital Federal;Villa Lugano;4;3;2;593;472;460000;USD;VENTA CASA 4 AMBIENTES C/DEPOSITO Y DEPTO V.LUGANO;Corredor Responsable: ELEONORA MEDEOT MINUJEN - CMCPDJLM 682Contacto: Rosana Santoro - MLS ID # 420911019-47<br>VENTA CASA MULTIFAMILIAR 4 AMBIENTES CON DEPOSITO Y DEPARTAMENTO VILLA LUGANO.<br><br>**GRAN OPORTUNIDAD**<br><br>Excelente propiedad sobre calle Cañada de Gomez ,en Villa Lugano,CABA. En lote de 8,66 x 34,30<br>Propiedad multifamiliar en planta alta con departamento de dos ambientes,deposito,parque y quincho.<br><br>PLANTA ALTA:<br>*LIving comedor<br>*Balcón<br>*Cocina completa<br>*Habitación principal con baño con bañadera<br>*Segundo baño con bañera<br>*Dos habitaciones con placard<br>*Patio<br>*Parilla<br>*Lavadero<br><br>**Departamento dos ambientes:<br><br>*Cocina <br>*Comedor<br>*Habitación con placard<br>*baño con bañadera e hidromasaje<br>*Lavadero<br>*Entrada independiente<br><br>**PLANTA BAJA:<br>*Deposito al frente con persiana,para todo tipo de uso comercial,con oficina, baño y garage<br>*Parque<br>*Quincho<br><br>La propiedad se escritura por tracto abreviado.<br><br>**MUDATE A LA VIDA QUE QUERES**<br>MARTILLERA:<br>Remax Dreams, Mart. Responsable Eleonora Medeot Minujen CMCPD JLM 682 / CPI 6867.<br>&lt;;
25/4/2019;10/7/2019;25/4/2019;-34.5257978;-58.5295277;Argentina;Bs.As. G.B.A. Zona Norte;Vicente López;4;3;1;182;65;180000;USD;CASA EN VENTA;Xintel (FUT-FUT-868) Venta de Casa 4 AMBIENTES en Carapachay, Vicente López<p> TERRENO PROPIO DE 182 mtr2 </p><p></p><p>CONSTRUIDO: 65 mtrs</p><p>FOT:1</p><p>FOS: 0.6</p><p>Z: R2</p><p>APTO CREDITO HIPOTECARIO</p><p>-2 HABITACIONES</p><p>-GRAN COCINA/COMEDOR</p><p>-LIVING/COMEDOR </p><p>-LAVADERO o 3ra HABITACION</p><p>-ENORME PATIO CON PARRILLA </p><p>-GARAGE CON PORTON CORREDIZO PARA 2 AUTOS</p><p>GAS, LUZ conectados y funcionando (sin deudas)</p><p>La casa esta habitable, necesita solo una lavada de cara.</p><p>Líneas de colectivos : 184-93-19</p><p>a siete cuadras de la estación de Munro y centro comercial </p><p>Cerca de las dos avenidas principales av. Mitre y V. Sarsfield</p><p>Por dudas, consultas o visitas puede comunicarse al 15- (llamadas o Whatsapp) / 4-116-4553 /</p><p> / </p><p></p><p></p> -  - FUTURO BIENES RAICES;Casa;Venta
25/4/2019;30/4/2019;25/4/2019;-34.89237103;-58.27705311;Argentina;Bs.As. G.B.A. Zona Sur;Florencio Varela;4;3;2;600;180;230000;USD;CASA DE 3 DORM LOS OMBUES NUEVO;CASA EN BARRIO PRIVADO LOS OMBUES NUEVOS , 10 MINUTOS DEL CENTRO DE FLORENCIO VARELA.CASA ESTILO MODERNO CON AMPLIOS VENTALES Y AIRES EN TODOS LOS AMBIENTES.PLANTA BAJA: ILUMINOSO LIVING COMEDOR CON COCINA INTEGRADA. LAVADERO Y BAÑO COMPLETO.PLANTA ALTA: 3 DORMITORIOS , EPACIO PARA ESCRITORIO O PLACARES, BAÑO COMPLETO.QUINCHO CON PARRILA, PILETA Y LINDO PARAUEGARAGE COBIERTA PATA 2 AUTOS.EXCELENTE OPORTUNIDAD.;Casa;Venta
25/4/2019;31/12/9999;25/4/2019;-34.5474463;-58.5655057;Argentina;Bs.As. G.B.A. Zona Norte;General San Martín;4;3;1;320;120;200000;USD;Chalet de 4 ambientes;CHALET<br>Living Comedor - Cocina Comedor - 3 Dormitorios - Bao - Jardin de Invierno - Patio - Lavadero - Parrilla - Fondo Libre - Piscina - Garage - Jardin al Frente - Entrada de Servicio<br>REFACCIONADA A NUEVO .Publicado por VIVIANA VILLALOBOS NEGOCIOS INMOBILIARIOS a traves INMOMAP;Casa;Venta
25/4/2019;18/6/2019;25/4/2019;-34.5908163;-58.5444125;Argentina;Bs.As. G.B.A. Zona Norte;General San Martín;4;3;;130;130;98000;USD;CASA EN VENTA;Xintel (YAR-YA4-16050) Venta de Casa en Villa Lynch, General San Martín. CASA ANTIGUA EN ESQUINA SOBRE LOTE PROPIO (IRREGULAR). PARA RECICLAR COMPLETAMENTE. LIVING CON PISOS DE PARQUET. COCINA TOTALMENTE INSTALADA CON MUEBLES ALTOS Y BAJOS. HALL DISTRIBUIDOR (1.60 X 0.90).  BAÑO. DOS DORMITORIOS  CON PISOS DE PARQUET. LAVADERO CUBIERTO. GALPON EN PA (3.00 X 3.60). JARDIN AL FRENTE (5.66 X 2.55). PATIO AL FONDO. GARAJE PARA UN AUTO. TERRAZA ACCESIBLE (8.66 X 5.00). ESTADO REGULAR. LAS MEDIDAS SON APROXIMADAS Y DADAS POR EL PROPIETARIO.  -  - PABLO YARYURA PROPIEDADES;Casa;Venta
25/4/2019;31/7/2019;25/4/2019;-34.497483;-58.694868;Argentina;Bs.As. G.B.A. Zona Norte;Malvinas Argentinas;4;2;1;273;106;150000;USD;Casa en venta Los Polvorines - Malvinas Argentinas;Corredor Responsable: Lucrecia Saulle - CSI 5520Contacto: Helena Iturres - MLS ID # 341174-125 MARTILLERO: LUCRECIA SAULLE CSI 5520 / RICARDO DEMICHELLI CUCICBA 1104<br><br><br>Muy linda casa en venta ubicada  a dos cuadra de la Estación de La Localidad de Los Polvorines en el Partido de  Malvinas Argentinas , Zona Norte muy próxima a comercios , transportes y escuelas de la zona.<br>La casa se encuentra Edificada en una sola planta con 106 metros cubiertos , aproximados mas 20 metros semi cubiertos aproximados, que se distribuyen de la siguiente manera;;
25/4/2019;15/5/2019;25/4/2019;-34.636728;-58.837433;Argentina;Bs.As. G.B.A. Zona Oeste;Moreno;4;3;2;4532;;219900;USD;Terreno en Venta en La Reja Moreno 4.532M2;Corredor Responsable: Uno Bienes Raices SRL - CMCPSI 5821Contacto: Alexander Ferreyra - MLS ID # 420041276-152Jorge Arazi CUCICBA 4993 / Nicolas Sundblad CSI 5821.<br>Todas las propiedades que figuran en mi perfil se encuentran a cargo del profesional matriculado de la oficina, la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él.<br><br><br>Terreno en Venta en La Reja Moreno 4.532M2 <br><br>GRAN OPORTUNIDAD DE INVERSIÓN!!!<br><br> La propiedad se encuentra sobre un lote de 4.532,1m2  sobre la calle Constancio Vigil, con salida a calle Florencio Sanches, la cual cuanta con 2 construcciones  antiguas de unos 250m2 totales cubiertos aproximadamente que necesita reciclaje pero cabe destacar que es una construcción fuerte, en la planta baja entrando a la propiedad cuenta con un living comedor amplio, cocina, baño completo y una habitación, en la segunda planta cuenta con 2 habitaciones un baño completa y un play rom, aparte tiene una pequeña construcción que puede ser utilizada para el casero. Cuenta con árboles varios algunos de ellos con frutos. También cuenta con una pileta a reciclar y una parrilla en el lateral de la propiedad.<br><br>SU CONSULTA NO MOLESTA!<br><br>        \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar ;Lote;Venta
25/4/2019;14/9/2019;25/4/2019;-34.914803;-57.969925;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;4;3;2;180;;169000;USD;Lote en venta en La Plata;Corredor Responsable: Marcelo Di Girolamo - C.D.C.P.D.J.L.P 6962Contacto: Leonel Avellaneda - MLS ID # 420161030-175MARTILLERO Y CORREDOR PUBLICO <br>Prof. Resp. Marcelo Di Girolamo col nº 6962<br><br> 39 ante esquina 16. Lote en Venta en La Plata.<br>Con medidas de 9 mtrs de frente, por 20 mtrs de fondo. Haciendo 180 m2 totales.<br>Con una construcción de 110 m2, distribuidos en living comedor, cocina, patio y quincho. <br>En Barrio Norte, cercano a Plaza Belgrano y Plaza Guemes.<br>Ideal desarrollo Inmobiliario. \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar ;Lote;Venta
25/4/2019;10/7/2019;25/4/2019;-34.6825963;-58.554061;Argentina;Bs.As. G.B.A. Zona Oeste;La Matanza;4;3;;60;;95000;USD;OFICINA EN VENTA;Xintel (JAP-JAP-643) Venta de Oficina 4 AMBIENTES en San Justo, La Matanza, son 3 oficinas unificadas totalmente revestidas en madera sus paredes, internamente divididas en recepción, 2 privados y amplio sector de trabajo, con luces y ventiladores de techo, baño fuera de la oficina, compartido con el resto de las oficinas.- -  - J.A. PEREZ;Oficina;Venta
25/4/2019;10/5/2019;25/4/2019;-34.6062041;-58.3998396;Argentina;Capital Federal;Once;4;3;1;114;110;185000;USD;Departamento de 4 ambientes en Venta en Once;3 AMB FRENTE CON BALCON MUY LUMINOSO - Se deja constancia que las caracteristicas, medidas, expensas y superficies  consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad.;Departamento;Venta
